"","time","external_temperature","solar_radiation","electricity_cost","building_occupied","mean_temp_24h","Ti","Te","act_vent","set_point_heating_low","set_point_heating_high","set_point_cooling_low","set_point_cooling_high","act_heat","act_cool","Qh","Qc","elec_heating","elec_cooling","elec_total","elec_cost","building_comfort","reward","external_temperature_forecast","solar_radiation_forecast","Ti_forecast","Te_forecast","Qh_forecast","Qc_forecast","elec_total_forecast"
"104132",2019-12-28 13:35:00,-1.10208333333333,12.1686666666667,0.034939999,0,-0.805444583333403,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104133",2019-12-28 13:40:00,-1.08566666666667,10.4913333333333,0.034939999,0,-0.805444583333403,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104134",2019-12-28 13:45:00,-1.06925,8.814,0.034939999,0,-0.805444583333403,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104135",2019-12-28 13:50:00,-1.05283333333333,7.13666666666667,0.034939999,0,-0.805444583333403,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104136",2019-12-28 13:55:00,-1.03641666666667,5.45933333333333,0.034939999,0,-0.805444583333403,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104137",2019-12-28 14:00:00,-1.02,3.782,0.035830002,0,-0.901694583333403,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104138",2019-12-28 14:05:00,-0.990558333333333,3.46683333333333,0.035830002,0,-0.901694583333403,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104139",2019-12-28 14:10:00,-0.961116666666667,3.15166666666667,0.035830002,0,-0.901694583333403,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104140",2019-12-28 14:15:00,-0.931675,2.8365,0.035830002,0,-0.901694583333403,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104141",2019-12-28 14:20:00,-0.902233333333333,2.52133333333333,0.035830002,0,-0.901694583333403,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104142",2019-12-28 14:25:00,-0.872791666666667,2.20616666666667,0.035830002,0,-0.901694583333403,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104143",2019-12-28 14:30:00,-0.84335,1.891,0.035830002,0,-0.901694583333403,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104144",2019-12-28 14:35:00,-0.813908333333333,1.57583333333333,0.035830002,0,-0.901694583333403,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104145",2019-12-28 14:40:00,-0.784466666666667,1.26066666666667,0.035830002,0,-0.901694583333403,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104146",2019-12-28 14:45:00,-0.755025,0.9455,0.035830002,0,-0.901694583333403,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104147",2019-12-28 14:50:00,-0.725583333333333,0.630333333333333,0.035830002,0,-0.901694583333403,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104148",2019-12-28 14:55:00,-0.696141666666667,0.315166666666667,0.035830002,0,-0.901694583333403,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104149",2019-12-28 15:00:00,-0.6667,0,0.03773,0,-0.958152916666737,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104150",2019-12-28 15:05:00,-0.635725,0,0.03773,0,-0.958152916666737,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104151",2019-12-28 15:10:00,-0.60475,0,0.03773,0,-0.958152916666737,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104152",2019-12-28 15:15:00,-0.573775,0,0.03773,0,-0.958152916666737,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104153",2019-12-28 15:20:00,-0.5428,0,0.03773,0,-0.958152916666737,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104154",2019-12-28 15:25:00,-0.511825,0,0.03773,0,-0.958152916666737,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104155",2019-12-28 15:30:00,-0.48085,0,0.03773,0,-0.958152916666737,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104156",2019-12-28 15:35:00,-0.449875,0,0.03773,0,-0.958152916666737,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104157",2019-12-28 15:40:00,-0.4189,0,0.03773,0,-0.958152916666737,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104158",2019-12-28 15:45:00,-0.387925,0,0.03773,0,-0.958152916666737,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104159",2019-12-28 15:50:00,-0.35695,0,0.03773,0,-0.958152916666737,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104160",2019-12-28 15:55:00,-0.325975,0,0.03773,0,-0.958152916666737,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104161",2019-12-28 16:00:00,-0.295,0,0.03748,0,-1.00502791666674,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104162",2019-12-28 16:05:00,-0.275139166666667,0,0.03748,0,-1.00502791666674,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104163",2019-12-28 16:10:00,-0.255278333333333,0,0.03748,0,-1.00502791666674,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104164",2019-12-28 16:15:00,-0.2354175,0,0.03748,0,-1.00502791666674,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104165",2019-12-28 16:20:00,-0.215556666666667,0,0.03748,0,-1.00502791666674,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104166",2019-12-28 16:25:00,-0.195695833333333,0,0.03748,0,-1.00502791666674,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104167",2019-12-28 16:30:00,-0.175835,0,0.03748,0,-1.00502791666674,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104168",2019-12-28 16:35:00,-0.155974166666667,0,0.03748,0,-1.00502791666674,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104169",2019-12-28 16:40:00,-0.136113333333333,0,0.03748,0,-1.00502791666674,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104170",2019-12-28 16:45:00,-0.1162525,0,0.03748,0,-1.00502791666674,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104171",2019-12-28 16:50:00,-0.0963916666666667,0,0.03748,0,-1.00502791666674,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104172",2019-12-28 16:55:00,-0.0765308333333333,0,0.03748,0,-1.00502791666674,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104173",2019-12-28 17:00:00,-0.05667,0,0.036259998,0,-1.04934750000007,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104174",2019-12-28 17:05:00,-0.0475033333333333,0,0.036259998,0,-1.04934750000007,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104175",2019-12-28 17:10:00,-0.0383366666666667,0,0.036259998,0,-1.04934750000007,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104176",2019-12-28 17:15:00,-0.02917,0,0.036259998,0,-1.04934750000007,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104177",2019-12-28 17:20:00,-0.0200033333333333,0,0.036259998,0,-1.04934750000007,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104178",2019-12-28 17:25:00,-0.0108366666666667,0,0.036259998,0,-1.04934750000007,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104179",2019-12-28 17:30:00,-0.00167,0,0.036259998,0,-1.04934750000007,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104180",2019-12-28 17:35:00,0.00749666666666667,0,0.036259998,0,-1.04934750000007,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104181",2019-12-28 17:40:00,0.0166633333333333,0,0.036259998,0,-1.04934750000007,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104182",2019-12-28 17:45:00,0.02583,0,0.036259998,0,-1.04934750000007,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104183",2019-12-28 17:50:00,0.0349966666666667,0,0.036259998,0,-1.04934750000007,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104184",2019-12-28 17:55:00,0.0441633333333333,0,0.036259998,0,-1.04934750000007,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104185",2019-12-28 18:00:00,0.05333,0,0.035549999,0,-1.06400041666674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104186",2019-12-28 18:05:00,0.0749941666666667,0,0.035549999,0,-1.06400041666674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104187",2019-12-28 18:10:00,0.0966583333333333,0,0.035549999,0,-1.06400041666674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104188",2019-12-28 18:15:00,0.1183225,0,0.035549999,0,-1.06400041666674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104189",2019-12-28 18:20:00,0.139986666666667,0,0.035549999,0,-1.06400041666674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104190",2019-12-28 18:25:00,0.161650833333333,0,0.035549999,0,-1.06400041666674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104191",2019-12-28 18:30:00,0.183315,0,0.035549999,0,-1.06400041666674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104192",2019-12-28 18:35:00,0.204979166666667,0,0.035549999,0,-1.06400041666674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104193",2019-12-28 18:40:00,0.226643333333333,0,0.035549999,0,-1.06400041666674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104194",2019-12-28 18:45:00,0.2483075,0,0.035549999,0,-1.06400041666674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104195",2019-12-28 18:50:00,0.269971666666667,0,0.035549999,0,-1.06400041666674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104196",2019-12-28 18:55:00,0.291635833333333,0,0.035549999,0,-1.06400041666674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104197",2019-12-28 19:00:00,0.3133,0,0.034970001,0,-1.04198791666674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104198",2019-12-28 19:05:00,0.341083333333333,0,0.034970001,0,-1.04198791666674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104199",2019-12-28 19:10:00,0.368866666666667,0,0.034970001,0,-1.04198791666674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104200",2019-12-28 19:15:00,0.39665,0,0.034970001,0,-1.04198791666674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104201",2019-12-28 19:20:00,0.424433333333333,0,0.034970001,0,-1.04198791666674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104202",2019-12-28 19:25:00,0.452216666666667,0,0.034970001,0,-1.04198791666674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104203",2019-12-28 19:30:00,0.48,0,0.034970001,0,-1.04198791666674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104204",2019-12-28 19:35:00,0.507783333333333,0,0.034970001,0,-1.04198791666674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104205",2019-12-28 19:40:00,0.535566666666667,0,0.034970001,0,-1.04198791666674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104206",2019-12-28 19:45:00,0.56335,0,0.034970001,0,-1.04198791666674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104207",2019-12-28 19:50:00,0.591133333333333,0,0.034970001,0,-1.04198791666674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104208",2019-12-28 19:55:00,0.618916666666667,0,0.034970001,0,-1.04198791666674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104209",2019-12-28 20:00:00,0.6467,0,0.035139999,0,-1.01601416666674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104210",2019-12-28 20:05:00,0.656558333333333,0,0.035139999,0,-1.01601416666674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104211",2019-12-28 20:10:00,0.666416666666667,0,0.035139999,0,-1.01601416666674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104212",2019-12-28 20:15:00,0.676275,0,0.035139999,0,-1.01601416666674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104213",2019-12-28 20:20:00,0.686133333333333,0,0.035139999,0,-1.01601416666674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104214",2019-12-28 20:25:00,0.695991666666667,0,0.035139999,0,-1.01601416666674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104215",2019-12-28 20:30:00,0.70585,0,0.035139999,0,-1.01601416666674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104216",2019-12-28 20:35:00,0.715708333333333,0,0.035139999,0,-1.01601416666674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104217",2019-12-28 20:40:00,0.725566666666667,0,0.035139999,0,-1.01601416666674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104218",2019-12-28 20:45:00,0.735425,0,0.035139999,0,-1.01601416666674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104219",2019-12-28 20:50:00,0.745283333333333,0,0.035139999,0,-1.01601416666674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104220",2019-12-28 20:55:00,0.755141666666667,0,0.035139999,0,-1.01601416666674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104221",2019-12-28 21:00:00,0.765,0,0.033599998,0,-0.965180833333403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104222",2019-12-28 21:05:00,0.7475,0,0.033599998,0,-0.965180833333403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104223",2019-12-28 21:10:00,0.73,0,0.033599998,0,-0.965180833333403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104224",2019-12-28 21:15:00,0.7125,0,0.033599998,0,-0.965180833333403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104225",2019-12-28 21:20:00,0.695,0,0.033599998,0,-0.965180833333403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104226",2019-12-28 21:25:00,0.6775,0,0.033599998,0,-0.965180833333403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104227",2019-12-28 21:30:00,0.66,0,0.033599998,0,-0.965180833333403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104228",2019-12-28 21:35:00,0.6425,0,0.033599998,0,-0.965180833333403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104229",2019-12-28 21:40:00,0.625,0,0.033599998,0,-0.965180833333403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104230",2019-12-28 21:45:00,0.6075,0,0.033599998,0,-0.965180833333403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104231",2019-12-28 21:50:00,0.59,0,0.033599998,0,-0.965180833333403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104232",2019-12-28 21:55:00,0.5725,0,0.033599998,0,-0.965180833333403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104233",2019-12-28 22:00:00,0.555,0,0.03132,0,-0.91108500000007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104234",2019-12-28 22:05:00,0.559441666666667,0,0.03132,0,-0.91108500000007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104235",2019-12-28 22:10:00,0.563883333333333,0,0.03132,0,-0.91108500000007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104236",2019-12-28 22:15:00,0.568325,0,0.03132,0,-0.91108500000007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104237",2019-12-28 22:20:00,0.572766666666667,0,0.03132,0,-0.91108500000007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104238",2019-12-28 22:25:00,0.577208333333333,0,0.03132,0,-0.91108500000007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104239",2019-12-28 22:30:00,0.58165,0,0.03132,0,-0.91108500000007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104240",2019-12-28 22:35:00,0.586091666666667,0,0.03132,0,-0.91108500000007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104241",2019-12-28 22:40:00,0.590533333333333,0,0.03132,0,-0.91108500000007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104242",2019-12-28 22:45:00,0.594975,0,0.03132,0,-0.91108500000007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104243",2019-12-28 22:50:00,0.599416666666667,0,0.03132,0,-0.91108500000007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104244",2019-12-28 22:55:00,0.603858333333333,0,0.03132,0,-0.91108500000007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104245",2019-12-28 23:00:00,0.6083,0,0.0306,0,-0.840739166666736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104246",2019-12-28 23:05:00,0.5958,0,0.0306,0,-0.840739166666736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104247",2019-12-28 23:10:00,0.5833,0,0.0306,0,-0.840739166666736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104248",2019-12-28 23:15:00,0.5708,0,0.0306,0,-0.840739166666736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104249",2019-12-28 23:20:00,0.5583,0,0.0306,0,-0.840739166666736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104250",2019-12-28 23:25:00,0.5458,0,0.0306,0,-0.840739166666736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104251",2019-12-28 23:30:00,0.5333,0,0.0306,0,-0.840739166666736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104252",2019-12-28 23:35:00,0.5208,0,0.0306,0,-0.840739166666736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104253",2019-12-28 23:40:00,0.5083,0,0.0306,0,-0.840739166666736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104254",2019-12-28 23:45:00,0.4958,0,0.0306,0,-0.840739166666736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104255",2019-12-28 23:50:00,0.4833,0,0.0306,0,-0.840739166666736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104256",2019-12-28 23:55:00,0.4708,0,0.0306,0,-0.840739166666736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104257",2019-12-29,0.4583,0,0.0281,0,-0.767351666666736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104258",2019-12-29 00:05:00,0.454833333333333,0,0.0281,0,-0.767351666666736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104259",2019-12-29 00:10:00,0.451366666666667,0,0.0281,0,-0.767351666666736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104260",2019-12-29 00:15:00,0.4479,0,0.0281,0,-0.767351666666736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104261",2019-12-29 00:20:00,0.444433333333333,0,0.0281,0,-0.767351666666736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104262",2019-12-29 00:25:00,0.440966666666667,0,0.0281,0,-0.767351666666736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104263",2019-12-29 00:30:00,0.4375,0,0.0281,0,-0.767351666666736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104264",2019-12-29 00:35:00,0.434033333333333,0,0.0281,0,-0.767351666666736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104265",2019-12-29 00:40:00,0.430566666666667,0,0.0281,0,-0.767351666666736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104266",2019-12-29 00:45:00,0.4271,0,0.0281,0,-0.767351666666736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104267",2019-12-29 00:50:00,0.423633333333333,0,0.0281,0,-0.767351666666736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104268",2019-12-29 00:55:00,0.420166666666667,0,0.0281,0,-0.767351666666736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104269",2019-12-29 01:00:00,0.4167,0,0.02692,0,-0.691155833333403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104270",2019-12-29 01:05:00,0.418083333333333,0,0.02692,0,-0.691155833333403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104271",2019-12-29 01:10:00,0.419466666666667,0,0.02692,0,-0.691155833333403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104272",2019-12-29 01:15:00,0.42085,0,0.02692,0,-0.691155833333403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104273",2019-12-29 01:20:00,0.422233333333333,0,0.02692,0,-0.691155833333403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104274",2019-12-29 01:25:00,0.423616666666667,0,0.02692,0,-0.691155833333403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104275",2019-12-29 01:30:00,0.425,0,0.02692,0,-0.691155833333403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104276",2019-12-29 01:35:00,0.426383333333333,0,0.02692,0,-0.691155833333403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104277",2019-12-29 01:40:00,0.427766666666667,0,0.02692,0,-0.691155833333403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104278",2019-12-29 01:45:00,0.42915,0,0.02692,0,-0.691155833333403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104279",2019-12-29 01:50:00,0.430533333333333,0,0.02692,0,-0.691155833333403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104280",2019-12-29 01:55:00,0.431916666666667,0,0.02692,0,-0.691155833333403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104281",2019-12-29 02:00:00,0.4333,0,0.02285,0,-0.605726666666736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104282",2019-12-29 02:05:00,0.445108333333333,0,0.02285,0,-0.605726666666736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
