"population_size","iteration_number","run_number","optimization_horizon","optimization_frequency","elec_heating","cost_heating","building_comfort","reward","process_time"
20,15,10,24,24,118.334769539262,4.43689348844704,1973,-998.436893488447,16927.8318808079
20,15,10,24,24,740.738607412374,31.3212303589697,2789,-38.3212303589697,15976.6802890301
20,15,10,24,6,3889.56379194167,225.912910805026,2353,-304.912910805026,113812.728010893
20,15,3,12,12,3986.38114574412,230.737800775003,2368,-308.737800775003,20853.3845062256
20,15,3,12,6,3974.39374722235,229.656141996987,2295,-337.656141996987,40846.5305991173
20,15,3,15,12,3920.44680782743,227.577507937596,2319,-300.577507937596,19373.1966722012
20,15,3,15,6,3996.31094414331,231.343375698003,2364,-300.343375698003,43206.4958491325
20,15,3,18,12,3979.37660983099,230.630866825402,2290,-351.630866825402,22235.2640576363
20,15,3,18,18,3980.59603032525,231.169759804548,2253,-379.169759804548,14613.4744346142
20,15,3,18,6,3956.1100096713,229.383987417002,2268,-306.383987417002,41020.5244233608
20,15,3,24,12,3941.3736568228,227.753463033777,2305,-327.753463033777,19458.7071874142
20,15,3,24,18,3972.75501621199,230.899757571045,2321,-311.899757571045,13924.7825114727
20,15,3,24,24,3936.14840504732,228.019782018026,2330,-320.019782018026,11223.502758503
20,15,3,24,6,3954.14757927145,230.230468484464,2265,-352.230468484464,41202.4536662102
20,15,5,12,12,3894.84954451605,225.914823337605,2304,-331.914823337606,33672.2473604679
20,15,5,12,6,3880.02557313426,224.900699268622,2342,-294.900699268622,58473.2603113651
20,15,5,15,12,3991.11940128937,232.727420656234,2318,-320.727420656234,33826.7133119106
20,15,5,15,6,3938.65967928362,227.678986263702,2313,-303.678986263702,62450.0333924294
20,15,5,18,12,3928.28337879513,227.691020140115,2337,-292.691020140115,32071.1173000336
20,15,5,18,18,3891.59632401613,226.208972170436,2289,-312.208972170436,22933.3348412514
20,15,5,18,6,3893.93655475828,224.964250025817,2377,-287.964250025817,63652.9932482243
20,15,5,24,12,3894.47098401858,225.817718329905,2383,-299.817718329905,33667.4037511349
20,15,5,24,18,3937.38244837271,228.690936720602,2328,-311.690936720602,21624.3083739281
20,15,5,24,24,3920.4068507793,227.01168298424,2354,-288.01168298424,15141.3398976326
20,15,5,24,6,3899.69358302455,226.93338640074,2342,-303.93338640074,64586.1772334576
20,15,8,12,12,3889.88636591498,226.081763248812,2391,-253.081763248812,33082.3797233105
20,15,8,12,6,3880.36300787595,226.752353414835,2375,-259.752353414835,65019.523455143
20,15,8,15,12,3934.03620093855,229.278707735884,2358,-272.278707735884,32615.6250240803
20,15,8,15,6,3889.56460747174,225.886372225099,2339,-291.886372225099,64407.9853520393
20,15,8,18,12,3925.39073676135,227.826243555159,2310,-320.826243555159,33414.7814714909
20,15,8,18,18,3877.47658830703,225.589114389887,2335,-288.589114389887,23640.0120463371
20,15,8,18,6,3938.26848858685,228.251797114283,2331,-304.251797114283,64427.0188810825
20,15,8,24,12,3907.8392132694,226.648682720281,2393,-273.648682720281,33140.2529764175
20,15,8,24,18,3889.01313970977,226.820339738498,2321,-292.820339738498,23241.0854058266
20,15,8,24,24,3872.75926643663,224.834163145638,2337,-305.834163145638,17409.8311886787
20,15,8,24,6,3946.81175916097,228.633255412831,2319,-300.633255412831,66454.1489398479
20,18,1,12,12,4201.25817277658,244.341090255185,1943,-583.341090255185,2972.20582985878
20,18,1,12,6,4153.97712017324,239.381946318284,1958,-620.381946318284,5724.90292644501
20,18,1,15,12,4193.40132309788,243.422591685579,1969,-544.422591685579,2885.99562549591
20,18,1,15,6,4197.09404127238,241.814121884852,2011,-553.814121884852,6165.48702764511
20,18,1,18,12,4204.90348121595,243.229297063893,2016,-552.229297063893,2884.81282711029
20,18,1,18,18,4165.39390481147,241.081834482866,1935,-613.081834482866,1981.20618963242
20,18,1,18,6,4168.51728783798,241.734169304479,1983,-544.734169304479,5732.71326899529
20,18,1,24,12,4133.02100249344,240.773450842873,1916,-615.773450842873,3104.07701730728
20,18,1,24,18,4165.26631140011,241.336068901987,2016,-545.336068901987,2004.36531114578
20,18,1,24,24,4135.76839466556,239.284281441659,1934,-631.284281441659,1505.78928732872
20,18,1,24,6,4144.44369966012,240.612052397964,1985,-526.612052397964,6202.38776230812
20,18,10,12,12,3907.76378695137,225.761104521984,2354,-300.761104521984,40493.5212676525
20,18,10,12,6,3921.39348308346,228.095726127861,2330,-327.095726127861,82345.0508491993
20,18,10,15,12,3859.38048028487,225.286956343563,2312,-319.286956343563,42125.6058368683
20,18,10,15,6,3966.42990987031,229.559531902624,2376,-294.559531902624,87752.5998544693
20,18,10,18,12,3884.77101534802,225.86020107667,2307,-322.86020107667,42450.0116827488
20,18,10,18,18,3891.90078366512,225.911853199255,2375,-268.911853199255,27961.525580883
20,18,10,18,6,3896.15931900439,225.866558027291,2395,-267.866558027291,80978.5322465897
20,18,10,24,12,3958.08464649364,229.996092913273,2395,-271.996092913273,41729.2353105545
20,18,10,24,18,3875.46022447925,224.919505764204,2368,-283.919505764204,28383.6889231205
20,18,10,24,24,3900.46857078746,226.810899906083,2360,-293.810899906083,21637.2020766735
20,18,10,24,6,3908.67168479984,226.989237493543,2358,-285.989237493543,82414.0706219673
20,18,3,12,12,3972.14819792581,230.069499307073,2346,-306.069499307073,21804.1436104774
20,18,3,12,6,3984.335101109,231.636357686314,2285,-358.636357686314,42675.5406866074
20,18,3,15,12,3957.31065076858,230.650397038939,2278,-360.650397038939,21153.4674339294
20,18,3,15,6,3959.13877116901,230.304663858322,2213,-360.304663858322,42521.6787333488
20,18,3,18,12,3956.55034157881,229.219005082415,2292,-331.219005082415,20089.0550382137
20,18,3,18,18,3964.77670878236,229.801855129228,2353,-298.801855129228,14094.4001455307
20,18,3,18,6,3954.47848719131,229.308805537724,2302,-326.308805537724,42953.1553966999
20,18,3,24,12,3966.92745855823,230.991346371215,2301,-331.991346371215,22213.344779253
20,18,3,24,18,3976.90314174412,230.256627981353,2350,-295.256627981353,14017.1541793346
20,18,3,24,24,3961.43178889156,230.88144475822,2305,-331.88144475822,11486.6093785763
20,18,3,24,6,3968.84118472305,229.457993798422,2330,-310.457993798422,42309.0604848862
20,18,5,12,12,3899.00557752101,226.237879447161,2369,-295.237879447161,36036.2196526527
20,18,5,12,6,3914.16289559628,227.106375397802,2346,-287.106375397802,64524.4328458309
20,18,5,15,12,3909.32053493012,226.82932197144,2316,-327.82932197144,33195.1100811958
20,18,5,15,6,3912.73897412794,226.845764908425,2278,-336.845764908425,64610.9220001698
20,18,5,18,12,3899.97563563364,227.18316436551,2352,-291.18316436551,36577.880712986
20,18,5,18,18,3884.4416524915,226.984887770727,2347,-294.984887770727,24884.5076179504
20,18,5,18,6,3903.0213742477,225.987877297004,2384,-292.987877297004,72098.005209446
20,18,5,24,12,3913.29025844685,227.395167291579,2305,-315.395167291579,37184.4834015369
20,18,5,24,18,3918.89712615918,227.878544375203,2296,-308.878544375203,23690.6594595909
20,18,5,24,24,3868.60324158443,225.593763012018,2358,-289.593763012018,17919.2073967457
20,18,5,24,6,3943.95807808644,228.722698411079,2335,-326.722698411079,70120.6658763885
20,18,8,12,12,3866.90491345643,224.598852283914,2357,-299.598852283914,41820.8820040226
20,18,8,12,6,3946.6397741283,229.837276342513,2376,-289.837276342513,78802.6582374573
20,18,8,15,12,3876.64104433843,225.183192375301,2407,-277.183192375301,40436.9548280239
20,18,8,15,6,3868.25750593574,224.730023947984,2350,-286.730023947984,84036.8765611649
20,18,8,18,12,3851.52710623123,224.748342139286,2376,-307.748342139286,40947.6441745758
20,18,8,18,18,3848.05111538511,223.943450096962,2378,-263.943450096962,27087.8924968243
20,18,8,18,6,3873.32678434148,224.245854900233,2390,-271.245854900233,82067.2740366459
20,18,8,24,12,3905.14200595645,226.153150189668,2413,-270.153150189668,39948.9044220448
20,18,8,24,18,3864.15808702093,224.577106098915,2366,-261.577106098915,27374.2288837433
20,18,8,24,24,3907.88828333603,226.807728117425,2374,-290.807728117425,20880.078794241
20,18,8,24,6,3910.02813541594,226.463632107514,2341,-292.463632107514,81290.7780089378
20,20,1,12,12,4218.56965073346,244.841074353087,2022,-539.841074353087,2973.90486216545
20,20,1,12,6,4181.29888441164,242.342991589542,1953,-605.342991589542,5928.71277761459
20,20,1,15,12,4159.34085742874,239.179761193365,1882,-644.179761193364,2894.69063258171
20,20,1,15,6,4153.88726030265,240.795324568521,1940,-578.795324568521,5721.90705728531
20,20,1,18,12,4238.94022706547,245.170157187035,2064,-533.170157187035,2854.3690829277
20,20,1,18,18,4170.82994684001,242.818503052475,1969,-528.818503052475,1951.93220686913
20,20,1,18,6,4219.07825391032,243.897236150259,2019,-533.897236150259,6160.14947676659
20,20,1,24,12,4195.32099891392,242.630110443137,1856,-628.630110443137,2925.71865081787
20,20,1,24,18,4125.80852488192,238.623014715112,1868,-638.623014715112,1942.04537439346
20,20,1,24,24,4138.74848886337,238.835152757938,1896,-594.835152757938,1453.2933280468
20,20,1,24,6,4159.22499230075,240.951229275158,1939,-533.951229275158,5717.50691413879
20,20,10,12,12,3890.501286495,225.947646195621,2347,-270.947646195621,42839.9814741611
20,20,10,12,6,3911.66590463527,226.799162817479,2409,-268.799162817479,84478.3514811993
20,20,10,15,12,3885.17991352519,224.927573734875,2335,-309.927573734875,41976.3176269531
