"","time","external_temperature","solar_radiation","electricity_cost","building_occupied","mean_temp_24h","Ti","Te","act_vent","set_point_heating_low","set_point_heating_high","set_point_cooling_low","set_point_cooling_high","act_heat","act_cool","Qh","Qc","elec_heating","elec_cooling","elec_total","elec_cost","building_comfort","reward","external_temperature_forecast","solar_radiation_forecast","Ti_forecast","Te_forecast","Qh_forecast","Qc_forecast","elec_total_forecast","MarketUTC"
"1713",2019-01-06 22:40:00,3.30033333333333,0,0.05023,0,1.8735125,18.8541042989179,16.5422414079324,0,10.5030349991284,11.5030349991284,36.4045355566777,37.4045355566777,0,0,0,0,0,0,0,0,0,0,3.30033333333333,0,18.8541042989179,16.5422414079324,0,0,0,2019-01-06 22:30:00
"1714",2019-01-06 22:45:00,3.31475,0,0.05023,0,1.8735125,18.6291425978903,16.5311307761647,0,7.56396352616139,8.56396352616139,33.6137124923989,34.6137124923989,0,0,0,0,0,0,0,0,0,0,3.31475,0,18.6291425978903,16.5311307761647,0,0,0,2019-01-06 22:45:00
"1715",2019-01-06 22:50:00,3.32916666666667,0,0.05023,0,1.8735125,18.4242050330777,16.5141823221376,0,7.56396352616139,8.56396352616139,33.6137124923989,34.6137124923989,0,0,0,0,0,0,0,0,0,0,3.32916666666667,0,18.4242050330777,16.5141823221376,0,0,0,2019-01-06 22:45:00
"1716",2019-01-06 22:55:00,3.34358333333333,0,0.05023,0,1.8735125,18.2368758462172,16.4921531856837,0,7.56396352616139,8.56396352616139,33.6137124923989,34.6137124923989,0,0,0,0,0,0,0,0,0,0,3.34358333333333,0,18.2368758462172,16.4921531856837,0,0,0,2019-01-06 22:45:00
"1717",2019-01-06 23:00:00,3.358,0,0.048619999,0,1.98648333333333,18.0650356317442,16.465707381734,0,18.1637151364703,19.1637151364703,46.0844096546061,47.0844096546061,0,0,0,0,0,0,0,0,0,0,3.358,0,18.0650356317442,16.465707381734,0,0,0,2019-01-06 23:00:00
"1718",2019-01-06 23:05:00,3.36541666666667,0,0.048619999,0,1.98648333333333,18.656820371456,16.4353871177902,0,18.1637151364703,19.1637151364703,46.0844096546061,47.0844096546061,1,0,9,0,0.637250131845908,0,0.637250131845908,0.0309831007730979,0,-0.0309831007730979,3.36541666666667,0,18.656820371456,16.4353871177902,9,0,0.637250131845908,2019-01-06 23:00:00
"1719",2019-01-06 23:10:00,3.37283333333333,0,0.048619999,0,1.98648333333333,18.6973219198798,16.422691234319,0,18.1637151364703,19.1637151364703,46.0844096546061,47.0844096546061,1,0,3.08273718017132,0,0.144118915312046,0,0.144118915312046,0.00700706151835277,0,-0.00700706151835277,3.37283333333333,0,18.6973219198798,16.422691234319,3.08273718017132,0,0.144118915312046,2019-01-06 23:00:00
"1720",2019-01-06 23:15:00,3.38025,0,0.048619999,0,1.98648333333333,18.475964857648,16.4115992125587,0,15.0983902327716,16.0983902327716,31.9958499264903,32.9958499264903,0,0,0,0,0,0,0,0,0,0,3.38025,0,18.475964857648,16.4115992125587,0,0,0,2019-01-06 23:15:00
"1721",2019-01-06 23:20:00,3.38766666666667,0,0.048619999,0,1.98648333333333,18.2742918312126,16.3947294935406,0,15.0983902327716,16.0983902327716,31.9958499264903,32.9958499264903,0,0,0,0,0,0,0,0,0,0,3.38766666666667,0,18.2742918312126,16.3947294935406,0,0,0,2019-01-06 23:15:00
"1722",2019-01-06 23:25:00,3.39508333333333,0,0.048619999,0,1.98648333333333,18.0899244870589,16.3728276731878,0,15.0983902327716,16.0983902327716,31.9958499264903,32.9958499264903,0,0,0,0,0,0,0,0,0,0,3.39508333333333,0,18.0899244870589,16.3728276731878,0,0,0,2019-01-06 23:15:00
"1723",2019-01-06 23:30:00,3.4025,0,0.048619999,0,1.98648333333333,18.6707762524149,16.3465476583875,0,22.6719758617692,23.6719758617692,22.0096083129756,23.0096083129756,1,0,9,0,0.637120322397302,0,0.637120322397302,0.0309767894378365,0,-0.0309767894378365,3.4025,0,18.6707762524149,16.3465476583875,9,0,0.637120322397302,2019-01-06 23:30:00
"1724",2019-01-06 23:35:00,3.40991666666667,0,0.048619999,0,1.98648333333333,19.1948482732778,16.3374498807825,0,22.6719758617692,23.6719758617692,22.0096083129756,23.0096083129756,1,0,9,0,0.637094389967323,0,0.637094389967323,0.0309755286031168,0,-0.0309755286031168,3.40991666666667,0,19.1948482732778,16.3374498807825,9,0,0.637094389967323,2019-01-06 23:30:00
"1725",2019-01-06 23:40:00,3.41733333333333,0,0.048619999,0,1.98648333333333,19.6690489985022,16.3433662250541,0,22.6719758617692,23.6719758617692,22.0096083129756,23.0096083129756,1,0,9,0,0.63706846734426,0,0.63706846734426,0.0309742682452095,0,-0.0309742682452095,3.41733333333333,0,19.6690489985022,16.3433662250541,9,0,0.63706846734426,2019-01-06 23:30:00
"1726",2019-01-06 23:45:00,3.42475,0,0.048619999,0,1.98648333333333,20.0994391158013,16.3623949866304,0,25.4230085487943,26.4230085487943,32.5040257168002,33.5040257168002,1,0,9,0,0.637042554522552,0,0.637042554522552,0.0309730083638439,0,-0.0309730083638439,3.42475,0,20.0994391158013,16.3623949866304,9,0,0.637042554522552,2019-01-06 23:45:00
"1727",2019-01-06 23:50:00,3.43216666666667,0,0.048619999,0,1.98648333333333,20.4913356164575,16.3928681675315,0,25.4230085487943,26.4230085487943,32.5040257168002,33.5040257168002,1,0,9,0,0.63701665149664,0,0.63701665149664,0.03097174895875,0,-0.03097174895875,3.43216666666667,0,20.4913356164575,16.3928681675315,9,0,0.63701665149664,2019-01-06 23:45:00
"1728",2019-01-06 23:55:00,3.43958333333333,0,0.048619999,0,1.98648333333333,20.8494030856939,16.4333227867829,0,25.4230085487943,26.4230085487943,32.5040257168002,33.5040257168002,1,0,9,0,0.636990758260971,0,0.636990758260971,0.0309704900296576,0,-0.0309704900296576,3.43958333333333,0,20.8494030856939,16.4333227867829,9,0,0.636990758260971,2019-01-06 23:45:00
"1729",2019-01-07,3.447,0,0.04798,0,2.12406666666667,20.4277337868028,16.4824757125918,0,5.41426719585434,6.41426719585434,20.8952107192017,21.8952107192017,0,0,0,0,0,0,0,0,0,0,3.447,0,20.4277337868028,16.4824757125918,0,0,0,2019-01-07
"1730",2019-01-07 00:05:00,3.44625,0,0.04798,0,2.12406666666667,20.0500808077909,16.5181678255152,0,11.5189322317019,12.5189322317019,28.1470307037234,29.1470307037234,0,0,0,0,0,0,0,0,0,0,3.44625,0,20.0500808077909,16.5181678255152,0,0,0,2019-01-07
"1731",2019-01-07 00:10:00,3.4455,0,0.04798,0,2.12406666666667,19.7110755447069,16.5420846254537,0,11.5189322317019,12.5189322317019,28.1470307037234,29.1470307037234,0,0,0,0,0,0,0,0,0,0,3.4455,0,19.7110755447069,16.5420846254537,0,0,0,2019-01-07
"1732",2019-01-07 00:15:00,3.44475,0,0.04798,0,2.12406666666667,20.1560082543883,16.555704560998,0,22.6555436449125,23.6555436449125,23.6164002637379,24.6164002637379,1,0,9,0,0.636972726059273,0,0.636972726059273,0.0305619513963239,0,-0.0305619513963239,3.44475,0,20.1560082543883,16.555704560998,9,0,0.636972726059273,2019-01-07 00:15:00
"1733",2019-01-07 00:20:00,3.444,0,0.04798,0,2.12406666666667,20.5605789319203,16.5813114043204,0,22.6555436449125,23.6555436449125,23.6164002637379,24.6164002637379,1,0,9,0,0.636975343342396,0,0.636975343342396,0.0305620769735681,0,-0.0305620769735681,3.444,0,20.5605789319203,16.5813114043204,9,0,0.636975343342396,2019-01-07 00:15:00
"1734",2019-01-07 00:25:00,3.44325,0,0.04798,0,2.12406666666667,20.929677365517,16.6173716022294,0,22.6555436449125,23.6555436449125,23.6164002637379,24.6164002637379,1,0,9,0,0.636977960725542,0,0.636977960725542,0.0305622025556115,0,-0.0305622025556115,3.44325,0,20.929677365517,16.6173716022294,9,0,0.636977960725542,2019-01-07 00:15:00
"1735",2019-01-07 00:30:00,3.4425,0,0.04798,0,2.12406666666667,20.5175933956779,16.6625401317049,0,10.7306006771978,11.7306006771978,29.2542166826315,30.2542166826315,0,0,0,0,0,0,0,0,0,0,3.4425,0,20.5175933956779,16.6625401317049,0,0,0,2019-01-07 00:30:00
"1736",2019-01-07 00:35:00,3.44175,0,0.04798,0,2.12406666666667,20.1482588053034,16.6946503979562,0,10.7306006771978,11.7306006771978,29.2542166826315,30.2542166826315,0,0,0,0,0,0,0,0,0,0,3.44175,0,20.1482588053034,16.6946503979562,0,0,0,2019-01-07 00:30:00
"1737",2019-01-07 00:40:00,3.441,0,0.04798,0,2.12406666666667,19.8164609201999,16.715338877308,0,10.7306006771978,11.7306006771978,29.2542166826315,30.2542166826315,0,0,0,0,0,0,0,0,0,0,3.441,0,19.8164609201999,16.715338877308,0,0,0,2019-01-07 00:30:00
"1738",2019-01-07 00:45:00,3.44025,0,0.04798,0,2.12406666666667,19.5176267841376,16.7260410108431,0,12.3127017763909,13.3127017763909,46.3603309057653,47.3603309057653,0,0,0,0,0,0,0,0,0,0,3.44025,0,19.5176267841376,16.7260410108431,0,0,0,2019-01-07 00:45:00
"1739",2019-01-07 00:50:00,3.4395,0,0.04798,0,2.12406666666667,19.2477446317044,16.7280158829412,0,12.3127017763909,13.3127017763909,46.3603309057653,47.3603309057653,0,0,0,0,0,0,0,0,0,0,3.4395,0,19.2477446317044,16.7280158829412,0,0,0,2019-01-07 00:45:00
"1740",2019-01-07 00:55:00,3.43875,0,0.04798,0,2.12406666666667,19.0032950006686,16.7223678704294,0,12.3127017763909,13.3127017763909,46.3603309057653,47.3603309057653,0,0,0,0,0,0,0,0,0,0,3.43875,0,19.0032950006686,16.7223678704294,0,0,0,2019-01-07 00:45:00
"1741",2019-01-07 01:00:00,3.438,0,0.04784,0,2.2392625,18.7811903005624,16.7100656342112,0,10.0018423225265,11.0018423225265,33.5287954173982,34.5287954173982,0,0,0,0,0,0,0,0,0,0,3.438,0,18.7811903005624,16.7100656342112,0,0,0,2019-01-07 01:00:00
"1742",2019-01-07 01:05:00,3.4325,0,0.04784,0,2.2392625,18.5787186863323,16.691931558842,0,10.0018423225265,11.0018423225265,33.5287954173982,34.5287954173982,0,0,0,0,0,0,0,0,0,0,3.4325,0,18.5787186863323,16.691931558842,0,0,0,2019-01-07 01:00:00
"1743",2019-01-07 01:10:00,3.427,0,0.04784,0,2.2392625,18.3935015413143,16.6687116398347,0,10.0018423225265,11.0018423225265,33.5287954173982,34.5287954173982,0,0,0,0,0,0,0,0,0,0,3.427,0,18.3935015413143,16.6687116398347,0,0,0,2019-01-07 01:00:00
"1744",2019-01-07 01:15:00,3.4215,0,0.04784,0,2.2392625,18.2234520913295,16.6410601628315,0,13.1474643812981,14.1474643812981,32.2750929119065,33.2750929119065,0,0,0,0,0,0,0,0,0,0,3.4215,0,18.2234520913295,16.6410601628315,0,0,0,2019-01-07 01:15:00
"1745",2019-01-07 01:20:00,3.416,0,0.04784,0,2.2392625,18.0667395805291,16.6095509619598,0,13.1474643812981,14.1474643812981,32.2750929119065,33.2750929119065,0,0,0,0,0,0,0,0,0,0,3.416,0,18.0667395805291,16.6095509619598,0,0,0,2019-01-07 01:15:00
"1746",2019-01-07 01:25:00,3.4105,0,0.04784,0,2.2392625,17.9217578447897,16.5746872961798,0,13.1474643812981,14.1474643812981,32.2750929119065,33.2750929119065,0,0,0,0,0,0,0,0,0,0,3.4105,0,17.9217578447897,16.5746872961798,0,0,0,2019-01-07 01:15:00
"1747",2019-01-07 01:30:00,3.405,0,0.04784,0,2.2392625,17.7870977428445,16.5369105132684,0,9.25460018939339,10.2546001893934,48.515873442404,49.515873442404,0,0,0,0,0,0,0,0,0,0,3.405,0,17.7870977428445,16.5369105132684,0,0,0,2019-01-07 01:30:00
"1748",2019-01-07 01:35:00,3.3995,0,0.04784,0,2.2392625,17.661522971596,16.4966076502631,0,9.25460018939339,10.2546001893934,48.515873442404,49.515873442404,0,0,0,0,0,0,0,0,0,0,3.3995,0,17.661522971596,16.4966076502631,0,0,0,2019-01-07 01:30:00
"1749",2019-01-07 01:40:00,3.394,0,0.04784,0,2.2392625,17.5439488501906,16.4541181009194,0,9.25460018939339,10.2546001893934,48.515873442404,49.515873442404,0,0,0,0,0,0,0,0,0,0,3.394,0,17.5439488501906,16.4541181009194,0,0,0,2019-01-07 01:30:00
"1750",2019-01-07 01:45:00,3.3885,0,0.04784,0,2.2392625,17.4334237084272,16.4097394647088,0,15.8881867819,16.8881867819,28.260514149908,29.260514149908,0,0,0,0,0,0,0,0,0,0,3.3885,0,17.4334237084272,16.4097394647088,0,0,0,2019-01-07 01:45:00
"1751",2019-01-07 01:50:00,3.383,0,0.04784,0,2.2392625,17.329112559808,16.3637326778271,0,15.8881867819,16.8881867819,28.260514149908,29.260514149908,0,0,0,0,0,0,0,0,0,0,3.383,0,17.329112559808,16.3637326778271,0,0,0,2019-01-07 01:45:00
"1752",2019-01-07 01:55:00,3.3775,0,0.04784,0,2.2392625,17.2302827787826,16.3163265143494,0,15.8881867819,16.8881867819,28.260514149908,29.260514149908,0,0,0,0,0,0,0,0,0,0,3.3775,0,17.2302827787826,16.3163265143494,0,0,0,2019-01-07 01:45:00
"1753",2019-01-07 02:00:00,3.372,0,0.046959999,0,2.354625,17.8862915361636,16.267721534847,0,19.9936022807378,20.9936022807378,36.3476358312182,37.3476358312182,1,0,9,0,0.637227069082302,0,0.637227069082302,0.0299241825268778,0,-0.0299241825268778,3.372,0,17.8862915361636,16.267721534847,9,0,0.637227069082302,2019-01-07 02:00:00
"1754",2019-01-07 02:05:00,3.37741666666667,0,0.046959999,0,2.354625,18.4764136860767,16.2391430681407,0,19.9936022807378,20.9936022807378,36.3476358312182,37.3476358312182,1,0,9,0,0.637208099202005,0,0.637208099202005,0.029923291701318,0,-0.029923291701318,3.37741666666667,0,18.4764136860767,16.2391430681407,9,0,0.637208099202005,2019-01-07 02:00:00
"1755",2019-01-07 02:10:00,3.38283333333333,0,0.046959999,0,2.354625,19.0086739338237,16.2280722752081,0,19.9936022807378,20.9936022807378,36.3476358312182,37.3476358312182,1,0,9,0,0.637189134565667,0,0.637189134565667,0.0299224011220146,0,-0.0299224011220146,3.38283333333333,0,19.0086739338237,16.2280722752081,9,0,0.637189134565667,2019-01-07 02:00:00
"1756",2019-01-07 02:15:00,3.38825,0,0.046959999,0,2.354625,19.4901122061954,16.2322997875944,0,24.5585966762155,25.5585966762155,41.2084231297486,42.2084231297486,1,0,9,0,0.637170175171115,0,0.637170175171115,0.0299215107888654,0,-0.0299215107888654,3.38825,0,19.4901122061954,16.2322997875944,9,0,0.637170175171115,2019-01-07 02:15:00
"1757",2019-01-07 02:20:00,3.39366666666667,0,0.046959999,0,2.354625,19.9269045355632,16.2498877174664,0,24.5585966762155,25.5585966762155,41.2084231297486,42.2084231297486,1,0,9,0,0.637151221016175,0,0.637151221016175,0.0299206207017684,0,-0.0299206207017684,3.39366666666667,0,19.9269045355632,16.2498877174664,9,0,0.637151221016175,2019-01-07 02:15:00
"1758",2019-01-07 02:25:00,3.39908333333333,0,0.046959999,0,2.354625,20.3244691049844,16.2791363310845,0,24.5585966762155,25.5585966762155,41.2084231297486,42.2084231297486,1,0,9,0,0.637132272098677,0,0.637132272098677,0.0299197308606216,0,-0.0299197308606216,3.39908333333333,0,20.3244691049844,16.2791363310845,9,0,0.637132272098677,2019-01-07 02:15:00
"1759",2019-01-07 02:30:00,3.4045,0,0.046959999,0,2.354625,20.6875592758672,16.3185548132419,0,23.1674469066784,24.1674469066784,43.169692017138,44.169692017138,1,0,9,0,0.637113328416449,0,0.637113328416449,0.0299188412653231,0,-0.0299188412653231,3.4045,0,20.6875592758672,16.3185548132419,9,0,0.637113328416449,2019-01-07 02:30:00
"1760",2019-01-07 02:35:00,3.40991666666667,0,0.046959999,0,2.354625,21.0203451961336,16.3668356204862,0,23.1674469066784,24.1674469066784,43.169692017138,44.169692017138,1,0,9,0,0.637094389967323,0,0.637094389967323,0.0299179519157711,1,-0.0299179519157711,3.40991666666667,0,21.0203451961336,16.3668356204862,9,0,0.637094389967323,2019-01-07 02:30:00
"1761",2019-01-07 02:40:00,3.41533333333333,0,0.046959999,0,2.354625,21.3264853906705,16.4228319825894,0,23.1674469066784,24.1674469066784,43.169692017138,44.169692017138,1,0,9,0,0.637075456749129,0,0.637075456749129,0.0299170628118637,1,-0.0299170628118637,3.41533333333333,0,21.3264853906705,16.4228319825894,9,0,0.637075456749129,2019-01-07 02:30:00
"1762",2019-01-07 02:45:00,3.42075,0,0.046959999,0,2.354625,21.1091895637812,16.4855381658042,0,20.7414666102268,21.7414666102268,35.6125267599709,36.6125267599709,1,0,3,0,0.137056528759702,0,0.137056528759702,0.00643617445349908,1,-0.00643617445349908,3.42075,0,21.1091895637812,16.4855381658042,3,0,0.137056528759702,2019-01-07 02:45:00
"1763",2019-01-07 02:50:00,3.42616666666667,0,0.046959999,0,2.354625,21.0503295691969,16.5400808536446,0,20.7414666102268,21.7414666102268,35.6125267599709,36.6125267599709,1,0,4.58732455734747,0,0.269314652442498,0,0.269314652442498,0.012647015809385,1,-0.012647015809385,3.42616666666667,0,21.0503295691969,16.5400808536446,4.58732455734747,0,0.269314652442498,2019-01-07 02:45:00
"1764",2019-01-07 02:55:00,3.43158333333333,0,0.046959999,0,2.354625,21.0609070619882,16.5911687126272,0,20.7414666102268,21.7414666102268,35.6125267599709,36.6125267599709,1,0,5.29364449235894,0,0.328155729488396,0,0.328155729488396,0.0154101927286193,1,-0.0154101927286193,3.43158333333333,0,21.0609070619882,16.5911687126272,5.29364449235894,0,0.328155729488396,2019-01-07 02:45:00
"1765",2019-01-07 03:00:00,3.437,0,0.04809,0,2.46408333333333,21.3841076362244,16.6408612585817,0,22.7494671265595,23.7494671265595,21.8784437519498,22.8784437519498,1,0,9,0,0.636999776142366,0,0.636999776142366,0.0306333192346864,1,-0.0306333192346864,3.437,0,21.3841076362244,16.6408612585817,9,0,0.636999776142366,2019-01-07 03:00:00
"1766",2019-01-07 03:05:00,3.43166666666667,0,0.04809,0,2.46408333333333,21.6816833755248,16.6978919371591,0,22.7494671265595,23.7494671265595,21.8784437519498,22.8784437519498,1,0,9,0,0.637018397460227,0,0.637018397460227,0.0306342147338623,1,-0.0306342147338623,3.43166666666667,0,21.6816833755248,16.6978919371591,9,0,0.637018397460227,2019-01-07 03:00:00
"1767",2019-01-07 03:10:00,3.42633333333333,0,0.04809,0,2.46408333333333,21.9567134086569,16.7612963059489,0,22.7494671265595,23.7494671265595,21.8784437519498,22.8784437519498,1,0,9,0,0.637037023840879,0,0.637037023840879,0.0306351104765079,1,-0.0306351104765079,3.42633333333333,0,21.9567134086569,16.7612963059489,9,0,0.637037023840879,2019-01-07 03:00:00
"1768",2019-01-07 03:15:00,3.421,0,0.04809,0,2.46408333333333,22.2118991894174,16.830228599134,0,23.7910552800167,24.7910552800167,28.6492864955217,29.6492864955217,1,0,9,0,0.637055655286387,0,0.637055655286387,0.0306360064627224,1,-0.0306360064627224,3.421,0,22.2118991894174,16.830228599134,9,0,0.637055655286387,2019-01-07 03:15:00
"1769",2019-01-07 03:20:00,3.41566666666667,0,0.04809,0,2.46408333333333,22.4496108563439,16.9039471581797,0,23.7910552800167,24.7910552800167,28.6492864955217,29.6492864955217,1,0,9,0,0.637074291798818,0,0.637074291798818,0.0306369026926051,1,-0.0306369026926051,3.41566666666667,0,22.4496108563439,16.9039471581797,9,0,0.637074291798818,2019-01-07 03:15:00
"1770",2019-01-07 03:25:00,3.41033333333333,0,0.04809,0,2.46408333333333,22.6719279015975,16.9818016509682,0,23.7910552800167,24.7910552800167,28.6492864955217,29.6492864955217,1,0,9,0,0.637092933380237,0,0.637092933380237,0.0306377991662556,1,-0.0306377991662556,3.41033333333333,0,22.6719279015975,16.9818016509682,9,0,0.637092933380237,2019-01-07 03:15:00
"1771",2019-01-07 03:30:00,3.405,0,0.04809,0,2.46408333333333,22.1306748475897,17.06322185984,0,15.1459256031085,16.1459256031085,38.366766623687,39.366766623687,0,0,0,0,0,0,0,0,1,0,3.405,0,22.1306748475897,17.06322185984,0,0,0,2019-01-07 03:30:00
"1772",2019-01-07 03:35:00,3.39966666666667,0,0.04809,0,2.46408333333333,21.6476207897,17.1267208880874,0,15.1459256031085,16.1459256031085,38.366766623687,39.366766623687,0,0,0,0,0,0,0,0,1,0,3.39966666666667,0,21.6476207897,17.1267208880874,0,0,0,2019-01-07 03:30:00
"1773",2019-01-07 03:40:00,3.39433333333333,0,0.04809,0,2.46408333333333,21.2156558476922,17.1745314776127,0,15.1459256031085,16.1459256031085,38.366766623687,39.366766623687,0,0,0,0,0,0,0,0,1,0,3.39433333333333,0,21.2156558476922,17.1745314776127,0,0,0,2019-01-07 03:30:00
"1774",2019-01-07 03:45:00,3.389,0,0.04809,0,2.46408333333333,20.8285427518767,17.2086121442207,0,20.4634113453794,21.4634113453794,45.8599440897815,46.8599440897815,0,0,0,0,0,0,0,0,0,0,3.389,0,20.8285427518767,17.2086121442207,0,0,0,2019-01-07 03:45:00
"1775",2019-01-07 03:50:00,3.38366666666667,0,0.04809,0,2.46408333333333,20.4808097274831,17.2306808406054,0,20.4634113453794,21.4634113453794,45.8599440897815,46.8599440897815,0,0,0,0,0,0,0,0,0,0,3.38366666666667,0,20.4808097274831,17.2306808406054,0,0,0,2019-01-07 03:45:00
"1776",2019-01-07 03:55:00,3.37833333333333,0,0.04809,0,2.46408333333333,20.1676565278881,17.2422444870715,0,20.4634113453794,21.4634113453794,45.8599440897815,46.8599440897815,0,0,0,0,0,0,0,0,0,0,3.37833333333333,0,20.1676565278881,17.2422444870715,0,0,0,2019-01-07 03:45:00
"1777",2019-01-07 04:00:00,3.373,0,0.049869999,0,2.58330416666667,20.6348720026254,17.2446248772421,0,21.2951437372249,22.2951437372249,46.9257332528941,47.9257332528941,1,0,9,0,0.637223566555763,0,0.637223566555763,0.0317783386269123,0,-0.0317783386269123,3.373,0,20.6348720026254,17.2446248772421,9,0,0.637223566555763,2019-01-07 04:00:00
"1778",2019-01-07 04:05:00,3.34716666666667,0,0.049869999,0,2.58330416666667,21.058580103134,17.2598508825542,0,21.2951437372249,22.2951437372249,46.9257332528941,47.9257332528941,1,0,9,0,0.637314105879886,0,0.637314105879886,0.0317828538229158,1,-0.0317828538229158,3.34716666666667,0,21.058580103134,17.2598508825542,9,0,0.637314105879886,2019-01-07 04:00:00
"1779",2019-01-07 04:10:00,3.32133333333333,0,0.049869999,0,2.58330416666667,21.4440446643355,17.2862719850785,0,21.2951437372249,22.2951437372249,46.9257332528941,47.9257332528941,1,0,9,0,0.637404764757546,0,0.637404764757546,0.0317873749810541,1,-0.0317873749810541,3.32133333333333,0,21.4440446643355,17.2862719850785,9,0,0.637404764757546,2019-01-07 04:00:00
"1780",2019-01-07 04:15:00,3.2955,0,0.049869999,0,2.58330416666667,21.045883712213,17.3224406071274,0,15.3218662873842,16.3218662873842,22.8796258619986,23.8796258619986,0,0,0,0,0,0,0,0,1,0,3.2955,0,21.045883712213,17.3224406071274,0,0,0,2019-01-07 04:15:00
"1781",2019-01-07 04:20:00,3.26966666666667,0,0.049869999,0,2.58330416666667,20.688316983323,17.3461002401852,0,15.3218662873842,16.3218662873842,22.8796258619986,23.8796258619986,0,0,0,0,0,0,0,0,0,0,3.26966666666667,0,20.688316983323,17.3461002401852,0,0,0,2019-01-07 04:15:00
"1782",2019-01-07 04:25:00,3.24383333333333,0,0.049869999,0,2.58330416666667,20.3663844636689,17.3588085358347,0,15.3218662873842,16.3218662873842,22.8796258619986,23.8796258619986,0,0,0,0,0,0,0,0,0,0,3.24383333333333,0,20.3663844636689,17.3588085358347,0,0,0,2019-01-07 04:15:00
"1783",2019-01-07 04:30:00,3.218,0,0.049869999,0,2.58330416666667,20.8257348959234,17.36193183795,0,21.3683212855831,22.3683212855831,36.6348060714081,37.6348060714081,1,0,9,0,0.637768600552066,0,0.637768600552066,0.0318055194717629,0,-0.0318055194717629,3.218,0,20.8257348959234,17.36193183795,9,0,0.637768600552066,2019-01-07 04:30:00
"1784",2019-01-07 04:35:00,3.19216666666667,0,0.049869999,0,2.58330416666667,21.242382807129,17.3776556247763,0,21.3683212855831,22.3683212855831,36.6348060714081,37.6348060714081,1,0,9,0,0.637859860764298,0,0.637859860764298,0.0318100706184557,1,-0.0318100706184557,3.19216666666667,0,21.242382807129,17.3776556247763,9,0,0.637859860764298,2019-01-07 04:30:00
"1785",2019-01-07 04:40:00,3.16633333333333,0,0.049869999,0,2.58330416666667,21.621493958854,17.4043601644323,0,21.3683212855831,22.3683212855831,36.6348060714081,37.6348060714081,1,0,9,0,0.637951241961236,0,0.637951241961236,0.0318146277986556,1,-0.0318146277986556,3.16633333333333,0,21.621493958854,17.4043601644323,9,0,0.637951241961236,2019-01-07 04:30:00
"1786",2019-01-07 04:45:00,3.1405,0,0.049869999,0,2.58330416666667,21.9676003393351,17.4406248830303,0,22.5361985773779,23.5361985773779,23.2147033098154,24.2147033098154,1,0,9,0,0.638042744383627,0,0.638042744383627,0.0318191910243688,1,-0.0318191910243688,3.1405,0,21.9676003393351,17.4406248830303,9,0,0.638042744383627,2019-01-07 04:45:00
"1787",2019-01-07 04:50:00,3.11466666666667,0,0.049869999,0,2.58330416666667,22.2846779600568,17.485203915772,0,22.5361985773779,23.5361985773779,23.2147033098154,24.2147033098154,1,0,9,0,0.638134368272856,0,0.638134368272856,0.031823760307633,1,-0.031823760307633,3.11466666666667,0,22.2846779600568,17.485203915772,9,0,0.638134368272856,2019-01-07 04:45:00
"1788",2019-01-07 04:55:00,3.08883333333333,0,0.049869999,0,2.58330416666667,22.5762151025066,17.5370046592483,0,22.5361985773779,23.5361985773779,23.2147033098154,24.2147033098154,1,0,9,0,0.638226113870949,0,0.638226113870949,0.0318283356605181,1,-0.0318283356605181,3.08883333333333,0,22.5762151025066,17.5370046592483,9,0,0.638226113870949,2019-01-07 04:45:00
"1789",2019-01-07 05:00:00,3.063,0,0.053509998,0,2.69016666666667,22.0952721873823,17.5950689565338,0,16.2380954164546,17.2380954164546,45.8074403861538,46.8074403861538,0,0,0,0,0,0,0,0,1,0,3.063,0,22.0952721873823,17.5950689565338,0,0,0,2019-01-07 05:00:00
"1790",2019-01-07 05:05:00,3.07666666666667,0,0.053509998,0,2.69016666666667,21.6647284282195,17.637795996096,0,16.2380954164546,17.2380954164546,45.8074403861538,46.8074403861538,0,0,0,0,0,0,0,0,1,0,3.07666666666667,0,21.6647284282195,17.637795996096,0,0,0,2019-01-07 05:00:00
"1791",2019-01-07 05:10:00,3.09033333333333,0,0.053509998,0,2.69016666666667,21.2784437318753,17.6671131473911,0,16.2380954164546,17.2380954164546,45.8074403861538,46.8074403861538,0,0,0,0,0,0,0,0,1,0,3.09033333333333,0,21.2784437318753,17.6671131473911,0,0,0,2019-01-07 05:00:00
"1792",2019-01-07 05:15:00,3.104,0,0.053509998,0,2.69016666666667,20.9310315149499,17.684710986064,0,15.8786190454848,16.8786190454848,26.9982759542763,27.9982759542763,0,0,0,0,0,0,0,0,0,0,3.104,0,20.9310315149499,17.684710986064,0,0,0,2019-01-07 05:15:00
"1793",2019-01-07 05:20:00,3.11766666666667,0,0.053509998,0,2.69016666666667,20.6177662084946,17.6920723622179,0,15.8786190454848,16.8786190454848,26.9982759542763,27.9982759542763,0,0,0,0,0,0,0,0,0,0,3.11766666666667,0,20.6177662084946,17.6920723622179,0,0,0,2019-01-07 05:15:00
"1794",2019-01-07 05:25:00,3.13133333333333,0,0.053509998,0,2.69016666666667,20.3345021168734,17.6904979004363,0,15.8786190454848,16.8786190454848,26.9982759542763,27.9982759542763,0,0,0,0,0,0,0,0,0,0,3.13133333333333,0,20.3345021168734,17.6904979004363,0,0,0,2019-01-07 05:15:00
